"# Cumulative DVH Data - Dose in Gy, Volume in cm3"
# Values represent volume of structure receiving >= dose
# Generated from DICOM RT data

GY,BODY_1_Volume_cm3,CouchSurface_11_Volume_cm3,override_1_Volume_cm3,PTV_5mm_4cm_sphere_Volume_cm3,.GTV_point_source_Volume_cm3,OAR_2_1_Volume_cm3
0.228803,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.229472,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.230141,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.230810,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.231479,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.232148,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.232817,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.233486,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.234155,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.234824,9988.0731,2038.6544,6330.5034,44.9097,5.3212,137.8871
0.235493,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.236162,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.236831,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.237500,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.238169,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.238838,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.239507,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.240177,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.240846,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.241515,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.242184,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.242853,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.243522,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.244191,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.244860,9775.8677,2038.6544,6163.0142,44.9097,5.3212,134.4009
0.245529,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.246198,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.246867,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.247536,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.248205,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.248874,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.249543,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.250212,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.250881,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.251550,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.252219,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.252888,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.253557,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.254226,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.254895,9572.5444,2038.6544,6001.2140,44.9097,5.3212,131.1130
0.255564,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.256233,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.256902,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.257571,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.258240,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.258909,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.259578,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.260247,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.260916,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.261585,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.262254,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.262923,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.263592,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.264261,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.264930,9389.2403,2038.6544,5856.5599,44.9097,5.3212,128.2505
0.265599,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.266268,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.266937,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.267606,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.268275,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.268944,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.269613,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.270282,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.270951,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.271620,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.272289,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.272958,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.273627,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.274296,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.274965,9199.5036,2038.6544,5708.8667,44.9097,5.3212,126.0369
0.275634,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.276303,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.276972,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.277641,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.278310,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.278979,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.279648,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.280317,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.280986,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.281655,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.282324,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.282993,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.283663,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.284332,9014.1576,2038.6544,5567.2410,44.9097,5.3212,124.0937
0.285001,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.285670,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.286339,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.287008,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.287677,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.288346,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.289015,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.289684,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.290353,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.291022,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.291691,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.292360,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.293029,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.293698,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.294367,8847.0521,2038.6544,5441.9792,44.9097,5.3212,122.1073
0.295036,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.295705,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.296374,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.297043,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.297712,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.298381,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.299050,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.299719,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.300388,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.301057,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.301726,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.302395,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.303064,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.303733,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.304402,8675.4694,2038.6544,5315.1059,44.9097,5.3212,120.2001
0.305071,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.305740,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.306409,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.307078,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.307747,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.308416,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.309085,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.309754,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.310423,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.311092,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.311761,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.312430,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.313099,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.313768,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.314437,8511.0336,2038.6544,5195.4754,44.9097,5.3212,118.8230
0.315106,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.315775,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.316444,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.317113,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.317782,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.318451,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.319120,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.319789,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.320458,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.321127,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.321796,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.322465,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.323134,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.323803,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.324472,8365.9749,2038.6544,5090.5468,44.9097,5.3212,117.7558
0.325141,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.325810,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.326479,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.327149,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.327818,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.328487,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.329156,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.329825,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.330494,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.331163,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.331832,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.332501,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.333170,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.333839,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.334508,8217.4274,2038.6544,4983.1630,44.9097,5.3212,116.7752
0.335177,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.335846,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.336515,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.337184,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.337853,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.338522,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.339191,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.339860,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.340529,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.341198,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.341867,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.342536,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.343205,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.343874,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.344543,8075.2151,2038.6544,4882.6616,44.9097,5.3212,115.9532
0.345212,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.345881,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.346550,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.347219,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.347888,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.348557,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.349226,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.349895,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.350564,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.351233,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.351902,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.352571,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.353240,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.353909,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.354578,7947.9099,2038.6544,4792.6223,44.9097,5.3212,115.1132
0.355247,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.355916,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.356585,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.357254,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.357923,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.358592,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.359261,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.359930,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.360599,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.361268,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.361937,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.362606,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.363275,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.363944,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.364613,7819.6955,2038.6544,4701.9954,44.9097,5.3212,113.8622
0.365282,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.365951,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.366620,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.367289,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.367958,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.368627,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.369296,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.369965,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.370634,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.371304,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.371973,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.372642,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.373311,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.373980,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.374649,7697.6900,2038.6544,4616.4879,44.9097,5.3212,112.7482
0.375318,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.375987,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.376656,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.377325,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.377994,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.378663,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.379332,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.380001,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.380670,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.381339,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.382008,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.382677,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.383346,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.384015,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.384684,7595.4403,2038.6544,4544.9540,44.9097,5.3212,111.9191
0.385353,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.386022,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.386691,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.387360,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.388029,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.388698,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.389367,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.390036,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.390705,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.391374,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.392043,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.392712,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.393381,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.394050,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.394719,7484.9253,2038.6544,4468.4233,44.9097,5.3212,111.0610
0.395388,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.396057,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.396726,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.397395,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.398064,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.398733,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.399402,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.400071,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.400740,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.401409,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.402078,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.402747,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.403416,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.404085,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.404754,7377.8774,2038.6544,4394.8309,44.9097,5.3212,110.2859
0.405423,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.406092,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.406761,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.407430,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.408099,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.408768,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.409437,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.410106,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.410775,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.411444,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.412113,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.412782,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.413451,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.414120,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.414790,7283.0993,2038.6544,4329.3609,44.9097,5.3212,109.6802
0.415459,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.416128,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.416797,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.417466,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.418135,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.418804,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.419473,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.420142,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.420811,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.421480,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.422149,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.422818,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.423487,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.424156,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.424825,7187.2893,2038.6544,4263.4223,44.9097,5.3212,109.0133
0.425494,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.426163,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.426832,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.427501,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.428170,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.428839,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.429508,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.430177,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.430846,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.431515,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.432184,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.432853,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.433522,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.434191,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.434860,7095.3144,2038.6544,4200.5877,44.9097,5.3212,108.4292
0.435529,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.436198,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.436867,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.437536,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.438205,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.438874,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.439543,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.440212,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.440881,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.441550,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.442219,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.442888,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.443557,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.444226,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.444895,7012.1928,2038.6544,4144.0261,44.9097,5.3212,107.9894
0.445564,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.446233,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.446902,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.447571,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.448240,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.448909,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.449578,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.450247,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.450916,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.451585,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.452254,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.452923,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.453592,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.454261,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.454930,6927.8842,2038.6544,4087.5510,44.9097,5.3212,107.6109
0.455599,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.456268,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.456937,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.457606,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.458276,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.458945,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.459614,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.460283,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.460952,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.461621,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.462290,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.462959,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.463628,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.464297,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
0.464966,6847.1906,2038.6544,4034.1151,44.9097,5.3212,107.3080
