"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Volume in mL"
# Values represent volume of structure with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_Volume_mL,CouchSurface_11_Volume_mL,override_1_Volume_mL,PTV_5mm_4cm_sphere_Volume_mL,.GTV_point_source_Volume_mL,OAR_2_1_Volume_mL
336905.594444,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336946.917343,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
336988.240242,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337029.563141,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337070.886040,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337112.208939,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337153.531837,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337194.854736,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337236.177635,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337277.500534,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337318.823433,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337360.146332,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337401.469231,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337442.792130,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337484.115028,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337525.437927,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337566.760826,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337608.083725,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337649.406624,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337690.729523,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337732.052422,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337773.375320,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337814.698219,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337856.021118,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337897.344017,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337938.666916,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
337979.989815,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
338021.312714,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
338062.635612,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
338103.958511,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
338145.281410,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
338186.604309,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
338227.927208,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
338269.250107,0.3154,0.0000,0.3154,0.3154,0.3154,0.0000
338310.573006,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338351.895905,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338393.218803,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338434.541702,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338475.864601,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338517.187500,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338558.510399,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338599.833298,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338641.156197,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338682.479095,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338723.801994,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338765.124893,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338806.447792,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338847.770691,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338889.093590,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338930.416489,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
338971.739388,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339013.062286,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339054.385185,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339095.708084,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339137.030983,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339178.353882,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339219.676781,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339260.999680,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339302.322578,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339343.645477,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339384.968376,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339426.291275,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339467.614174,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339508.937073,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339550.259972,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339591.582870,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339632.905769,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339674.228668,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339715.551567,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339756.874466,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339798.197365,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339839.520264,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339880.843163,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339922.166061,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
339963.488960,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340004.811859,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340046.134758,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340087.457657,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340128.780556,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340170.103455,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340211.426353,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340252.749252,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340294.072151,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340335.395050,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340376.717949,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340418.040848,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340459.363747,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340500.686646,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340542.009544,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340583.332443,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340624.655342,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340665.978241,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340707.301140,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340748.624039,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340789.946938,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340831.269836,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340872.592735,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340913.915634,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340955.238533,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
340996.561432,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341037.884331,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341079.207230,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341120.530128,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341161.853027,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341203.175926,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341244.498825,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341285.821724,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341327.144623,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341368.467522,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341409.790421,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341451.113319,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341492.436218,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341533.759117,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341575.082016,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341616.404915,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341657.727814,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341699.050713,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341740.373611,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341781.696510,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341823.019409,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341864.342308,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341905.665207,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341946.988106,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
341988.311005,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342029.633904,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342070.956802,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342112.279701,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342153.602600,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342194.925499,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342236.248398,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342277.571297,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342318.894196,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342360.217094,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342401.539993,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342442.862892,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342484.185791,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342525.508690,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342566.831589,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342608.154488,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342649.477386,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342690.800285,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342732.123184,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342773.446083,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342814.768982,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342856.091881,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342897.414780,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342938.737679,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
342980.060577,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
343021.383476,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
343062.706375,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
343104.029274,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
343145.352173,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
343186.675072,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
343227.997971,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
343269.320869,0.3084,0.0000,0.3084,0.3084,0.3084,0.0000
343310.643768,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343351.966667,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343393.289566,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343434.612465,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343475.935364,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343517.258263,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343558.581161,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343599.904060,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343641.226959,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343682.549858,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343723.872757,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343765.195656,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343806.518555,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343847.841454,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343889.164352,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343930.487251,0.3014,0.0000,0.3014,0.3014,0.3014,0.0000
343971.810150,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344013.133049,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344054.455948,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344095.778847,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344137.101746,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344178.424644,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344219.747543,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344261.070442,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344302.393341,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344343.716240,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344385.039139,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344426.362038,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344467.684937,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344509.007835,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344550.330734,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344591.653633,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344632.976532,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344674.299431,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344715.622330,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344756.945229,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344798.268127,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344839.591026,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344880.913925,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344922.236824,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
344963.559723,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
345004.882622,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
345046.205521,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
345087.528419,0.2944,0.0000,0.2944,0.2944,0.2944,0.0000
345128.851318,0.2874,0.0000,0.2874,0.2874,0.2874,0.0000
345170.174217,0.2874,0.0000,0.2874,0.2874,0.2874,0.0000
345211.497116,0.2874,0.0000,0.2874,0.2874,0.2874,0.0000
345252.820015,0.2874,0.0000,0.2874,0.2874,0.2874,0.0000
345294.142914,0.2874,0.0000,0.2874,0.2874,0.2874,0.0000
345335.465813,0.2874,0.0000,0.2874,0.2874,0.2874,0.0000
345376.788712,0.2874,0.0000,0.2874,0.2874,0.2874,0.0000
345418.111610,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345459.434509,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345500.757408,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345542.080307,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345583.403206,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345624.726105,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345666.049004,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345707.371902,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345748.694801,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345790.017700,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345831.340599,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345872.663498,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345913.986397,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345955.309296,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
345996.632195,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
346037.955093,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
346079.277992,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
346120.600891,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
346161.923790,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
346203.246689,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
346244.569588,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
346285.892487,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
346327.215385,0.2804,0.0000,0.2804,0.2804,0.2804,0.0000
346368.538284,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346409.861183,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346451.184082,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346492.506981,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346533.829880,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346575.152779,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346616.475677,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346657.798576,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346699.121475,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346740.444374,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346781.767273,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346823.090172,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346864.413071,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346905.735970,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346947.058868,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
346988.381767,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347029.704666,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347071.027565,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347112.350464,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347153.673363,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347194.996262,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347236.319160,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347277.642059,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347318.964958,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347360.287857,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347401.610756,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347442.933655,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347484.256554,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347525.579453,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347566.902351,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347608.225250,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347649.548149,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347690.871048,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347732.193947,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347773.516846,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347814.839745,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347856.162643,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347897.485542,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347938.808441,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
347980.131340,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348021.454239,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348062.777138,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348104.100037,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348145.422935,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348186.745834,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348228.068733,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348269.391632,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348310.714531,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348352.037430,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348393.360329,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348434.683228,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348476.006126,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348517.329025,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348558.651924,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348599.974823,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348641.297722,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348682.620621,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348723.943520,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348765.266418,0.2734,0.0000,0.2734,0.2734,0.2734,0.0000
348806.589317,0.2664,0.0000,0.2664,0.2664,0.2664,0.0000
348847.912216,0.2664,0.0000,0.2664,0.2664,0.2664,0.0000
348889.235115,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
348930.558014,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
348971.880913,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349013.203812,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349054.526711,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349095.849609,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349137.172508,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349178.495407,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349219.818306,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349261.141205,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349302.464104,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349343.787003,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349385.109901,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349426.432800,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349467.755699,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349509.078598,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349550.401497,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349591.724396,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349633.047295,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349674.370193,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349715.693092,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349757.015991,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349798.338890,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349839.661789,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349880.984688,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349922.307587,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
349963.630486,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350004.953384,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350046.276283,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350087.599182,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350128.922081,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350170.244980,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350211.567879,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350252.890778,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350294.213676,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350335.536575,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350376.859474,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350418.182373,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350459.505272,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350500.828171,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350542.151070,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350583.473969,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350624.796867,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350666.119766,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350707.442665,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350748.765564,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350790.088463,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350831.411362,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350872.734261,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350914.057159,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350955.380058,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
350996.702957,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351038.025856,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351079.348755,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351120.671654,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351161.994553,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351203.317451,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351244.640350,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351285.963249,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351327.286148,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351368.609047,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351409.931946,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351451.254845,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351492.577744,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351533.900642,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351575.223541,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351616.546440,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351657.869339,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351699.192238,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351740.515137,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351781.838036,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351823.160934,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351864.483833,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351905.806732,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351947.129631,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
351988.452530,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352029.775429,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352071.098328,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352112.421227,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352153.744125,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352195.067024,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352236.389923,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352277.712822,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352319.035721,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352360.358620,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352401.681519,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352443.004417,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352484.327316,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352525.650215,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352566.973114,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352608.296013,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352649.618912,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
352690.941811,0.2594,0.0000,0.2594,0.2594,0.2594,0.0000
