"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Relative Cumulative Volume (fraction 0-1)"
# Values represent fraction of structure volume with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_RelativeCumVolume,CouchSurface_11_RelativeCumVolume,override_1_RelativeCumVolume,PTV_5mm_4cm_sphere_RelativeCumVolume,.GTV_point_source_RelativeCumVolume,OAR_2_1_RelativeCumVolume
267855.030441,0.000024,0.000000,0.000047,0.017532,0.148961,0.000000
267896.353340,0.000024,0.000000,0.000047,0.017532,0.148961,0.000000
267937.676239,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
267978.999138,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268020.322037,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268061.644936,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268102.967834,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268144.290733,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268185.613632,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268226.936531,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268268.259430,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268309.582329,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268350.905228,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268392.228127,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268433.551025,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268474.873924,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268516.196823,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268557.519722,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268598.842621,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268640.165520,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268681.488419,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268722.811317,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268764.134216,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268805.457115,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268846.780014,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268888.102913,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268929.425812,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
268970.748711,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
269012.071609,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
269053.394508,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
269094.717407,0.000024,0.000000,0.000047,0.017396,0.147806,0.000000
269136.040306,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269177.363205,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269218.686104,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269260.009003,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269301.331902,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269342.654800,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269383.977699,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269425.300598,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269466.623497,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269507.946396,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269549.269295,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269590.592194,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269631.915092,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269673.237991,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269714.560890,0.000023,0.000000,0.000047,0.017260,0.146651,0.000000
269755.883789,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
269797.206688,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
269838.529587,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
269879.852486,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
269921.175385,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
269962.498283,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
270003.821182,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
270045.144081,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
270086.466980,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
270127.789879,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
270169.112778,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
270210.435677,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
270251.758575,0.000023,0.000000,0.000046,0.017124,0.145497,0.000000
270293.081474,0.000023,0.000000,0.000046,0.016988,0.144342,0.000000
270334.404373,0.000023,0.000000,0.000046,0.016988,0.144342,0.000000
270375.727272,0.000023,0.000000,0.000046,0.016988,0.144342,0.000000
270417.050171,0.000023,0.000000,0.000046,0.016988,0.144342,0.000000
270458.373070,0.000023,0.000000,0.000046,0.016988,0.144342,0.000000
270499.695969,0.000023,0.000000,0.000046,0.016988,0.144342,0.000000
270541.018867,0.000023,0.000000,0.000046,0.016988,0.144342,0.000000
270582.341766,0.000023,0.000000,0.000046,0.016988,0.144342,0.000000
270623.664665,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
270664.987564,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
270706.310463,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
270747.633362,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
270788.956261,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
270830.279160,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
270871.602058,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
270912.924957,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
270954.247856,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
270995.570755,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
271036.893654,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
271078.216553,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
271119.539452,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
271160.862350,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
271202.185249,0.000023,0.000000,0.000046,0.016852,0.143187,0.000000
271243.508148,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271284.831047,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271326.153946,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271367.476845,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271408.799744,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271450.122643,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271491.445541,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271532.768440,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271574.091339,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271615.414238,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271656.737137,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271698.060036,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271739.382935,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271780.705833,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271822.028732,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271863.351631,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271904.674530,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271945.997429,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
271987.320328,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272028.643227,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272069.966125,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272111.289024,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272152.611923,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272193.934822,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272235.257721,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272276.580620,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272317.903519,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272359.226418,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272400.549316,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272441.872215,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272483.195114,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272524.518013,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272565.840912,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272607.163811,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272648.486710,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272689.809608,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272731.132507,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272772.455406,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272813.778305,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272855.101204,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272896.424103,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272937.747002,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
272979.069901,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273020.392799,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273061.715698,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273103.038597,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273144.361496,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273185.684395,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273227.007294,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273268.330193,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273309.653091,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273350.975990,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273392.298889,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273433.621788,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273474.944687,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273516.267586,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273557.590485,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273598.913383,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273640.236282,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273681.559181,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273722.882080,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273764.204979,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273805.527878,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273846.850777,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273888.173676,0.000023,0.000000,0.000045,0.016716,0.142032,0.000000
273929.496574,0.000022,0.000000,0.000045,0.016581,0.140878,0.000000
273970.819473,0.000022,0.000000,0.000045,0.016581,0.140878,0.000000
274012.142372,0.000022,0.000000,0.000045,0.016581,0.140878,0.000000
274053.465271,0.000022,0.000000,0.000045,0.016581,0.140878,0.000000
274094.788170,0.000022,0.000000,0.000045,0.016581,0.140878,0.000000
274136.111069,0.000022,0.000000,0.000045,0.016581,0.140878,0.000000
274177.433968,0.000022,0.000000,0.000045,0.016581,0.140878,0.000000
274218.756866,0.000022,0.000000,0.000045,0.016581,0.140878,0.000000
274260.079765,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274301.402664,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274342.725563,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274384.048462,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274425.371361,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274466.694260,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274508.017159,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274549.340057,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274590.662956,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274631.985855,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274673.308754,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274714.631653,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274755.954552,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274797.277451,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274838.600349,0.000022,0.000000,0.000044,0.016445,0.139723,0.000000
274879.923248,0.000022,0.000000,0.000044,0.016309,0.138568,0.000000
274921.246147,0.000022,0.000000,0.000044,0.016309,0.138568,0.000000
274962.569046,0.000022,0.000000,0.000044,0.016309,0.138568,0.000000
275003.891945,0.000022,0.000000,0.000044,0.016309,0.138568,0.000000
275045.214844,0.000022,0.000000,0.000044,0.016309,0.138568,0.000000
275086.537743,0.000022,0.000000,0.000044,0.016309,0.138568,0.000000
275127.860641,0.000022,0.000000,0.000044,0.016309,0.138568,0.000000
275169.183540,0.000022,0.000000,0.000044,0.016309,0.138568,0.000000
275210.506439,0.000022,0.000000,0.000044,0.016309,0.138568,0.000000
275251.829338,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275293.152237,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275334.475136,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275375.798035,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275417.120934,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275458.443832,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275499.766731,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275541.089630,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275582.412529,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275623.735428,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275665.058327,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275706.381226,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275747.704124,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275789.027023,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275830.349922,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275871.672821,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275912.995720,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275954.318619,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
275995.641518,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276036.964417,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276078.287315,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276119.610214,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276160.933113,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276202.256012,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276243.578911,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276284.901810,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276326.224709,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276367.547607,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276408.870506,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276450.193405,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276491.516304,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276532.839203,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276574.162102,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276615.485001,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276656.807899,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276698.130798,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276739.453697,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276780.776596,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276822.099495,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276863.422394,0.000022,0.000000,0.000044,0.016173,0.137413,0.000000
276904.745293,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
276946.068192,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
276987.391090,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
277028.713989,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
277070.036888,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
277111.359787,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
277152.682686,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
277194.005585,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
277235.328484,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
277276.651382,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
277317.974281,0.000022,0.000000,0.000043,0.016037,0.136259,0.000000
277359.297180,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277400.620079,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277441.942978,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277483.265877,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277524.588776,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277565.911674,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277607.234573,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277648.557472,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277689.880371,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277731.203270,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277772.526169,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277813.849068,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277855.171967,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277896.494865,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277937.817764,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
277979.140663,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
278020.463562,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
278061.786461,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
278103.109360,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
278144.432259,0.000022,0.000000,0.000043,0.015901,0.135104,0.000000
278185.755157,0.000021,0.000000,0.000043,0.015765,0.133949,0.000000
278227.078056,0.000021,0.000000,0.000043,0.015765,0.133949,0.000000
278268.400955,0.000021,0.000000,0.000043,0.015765,0.133949,0.000000
278309.723854,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278351.046753,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278392.369652,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278433.692551,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278475.015450,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278516.338348,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278557.661247,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278598.984146,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278640.307045,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278681.629944,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278722.952843,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278764.275742,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278805.598640,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278846.921539,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278888.244438,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278929.567337,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
278970.890236,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
279012.213135,0.000021,0.000000,0.000042,0.015629,0.132794,0.000000
